income,age,gender,education_level
53773,39,1,1.0
33744,31,1,0.0
34703,23,0,2.0
35997,21,1,2.0
41025,36,1,2.0
40964,43,0,3.0
43185,32,1,3.0
44093,25,0,0.0
32277,25,0,2.0
35247,27,1,3.0
44655,44,0,3.0
28380,38,0,2.0
55076,34,0,1.0
15000,26,1,0.0
33906,38,0,2.0
55887,24,1,2.0
33546,21,0,2.0
21120,39,0,2.0
34155,39,0,1.0
36013,25,1,2.0
21664,39,0,1.0
32328,22,0,1.0
39444,39,0,2.0
49818,25,0,2.0
64732,21,1,2.0
36441,19,1,1.0
34481,20,1,1.0
24474,39,1,1.0
41883,21,0,1.0
38505,31,0,1.0
23648,31,1,1.0
42917,27,0,1.0
47003,43,1,3.0
47749,29,0,3.0
43098,41,1,1.0
43898,20,0,2.0
31207,38,0,1.0
30572,27,1,0.0
25867,36,0,2.0
30594,38,1,2.0
36742,24,1,2.0
33793,31,1,0.0
50633,39,0,1.0
37028,39,0,3.0
39042,44,0,3.0
62537,47,0,3.0
41411,37,1,2.0
33966,24,1,1.0
54064,28,0,2.0
46150,33,0,1.0
37081,25,1,2.0
44717,39,1,2.0
24821,21,0,1.0
36249,33,1,3.0
28452,30,0,2.0
38206,36,0,2.0
29667,24,0,3.0
42754,25,1,2.0
40710,24,1,2.0
49955,44,1,1.0
42164,30,0,1.0
70438,42,1,1.0
22501,23,1,1.0
45353,27,1,1.0
73389,48,1,3.0
67498,40,0,2.0
40507,35,0,2.0
39564,26,1,3.0
30924,32,0,2.0
37115,19,0,3.0
36180,32,0,3.0
50147,33,1,2.0
37635,33,0,1.0
15000,28,1,0.0
43113,32,1,2.0
31671,39,0,1.0
45859,30,0,2.0
43895,25,1,
26932,22,1,2.0
40250,33,0,1.0
45146,30,0,1.0
29420,21,0,1.0
33420,33,0,3.0
40205,30,0,1.0
24562,24,0,2.0
36519,18,0,3.0
52306,34,0,2.0
47561,25,1,2.0
29312,29,0,0.0
43830,20,1,1.0
59834,54,1,1.0
38034,28,1,2.0
18609,32,0,0.0
53516,19,1,1.0
32465,31,0,2.0
35003,39,1,1.0
38420,30,0,0.0
34151,22,0,3.0
46272,37,0,2.0
23679,24,1,1.0
46201,38,1,3.0
45781,28,0,2.0
25349,22,1,2.0
27540,20,0,2.0
42843,31,1,3.0
36071,32,0,2.0
31316,37,1,0.0
35951,21,0,1.0
18007,19,0,0.0
41831,40,1,3.0
36756,18,0,1.0
45464,31,1,2.0
30774,19,0,1.0
51515,42,0,1.0
58307,49,1,2.0
34181,18,1,3.0
50336,52,1,2.0
28328,31,1,2.0
44445,27,1,2.0
36671,31,1,2.0
25148,25,1,2.0
38258,34,0,2.0
38355,28,0,3.0
33136,22,0,2.0
26361,27,1,1.0
36278,23,0,2.0
55051,57,0,2.0
41984,37,1,3.0
42123,38,1,2.0
41853,27,0,1.0
42931,34,0,3.0
35141,36,1,1.0
32002,30,0,0.0
36696,33,0,1.0
50538,32,1,2.0
29072,20,1,2.0
38168,33,1,2.0
46259,26,0,1.0
36019,38,1,2.0
33693,27,0,1.0
63733,59,0,3.0
47231,39,1,1.0
18317,38,1,0.0
50323,53,1,1.0
35616,32,1,2.0
67800,60,1,2.0
26820,30,0,2.0
30963,22,0,1.0
31825,31,1,2.0
30353,34,1,3.0
38753,33,0,2.0
47118,40,0,2.0
40852,34,1,1.0
29940,31,0,1.0
44236,31,0,3.0
44063,38,0,2.0
45188,33,1,2.0
31864,22,0,1.0
46271,36,1,1.0
41587,31,1,3.0
57159,53,1,1.0
33944,37,0,3.0
37598,26,0,2.0
46024,33,0,2.0
26431,31,0,1.0
43642,33,0,2.0
37691,36,0,2.0
22427,18,0,1.0
49388,41,0,2.0
56816,53,0,3.0
54531,37,1,2.0
31513,21,1,1.0
35754,22,1,1.0
60316,29,0,2.0
32248,38,1,1.0
15843,22,0,2.0
43249,26,0,0.0
17770,33,1,1.0
34159,31,0,1.0
35932,39,1,2.0
29894,28,0,2.0
42311,28,1,2.0
22132,26,0,1.0
26058,39,1,2.0
25960,26,0,2.0
43013,18,0,0.0
31933,19,1,2.0
42404,26,0,2.0
48480,28,0,2.0
37299,32,0,2.0
44824,27,1,1.0
35104,34,1,1.0
38659,26,1,2.0
35183,22,0,1.0
37415,37,1,2.0
26959,24,1,1.0
37375,38,1,1.0
59613,56,0,2.0
38314,25,0,2.0
38650,42,0,2.0
35097,26,0,2.0
26203,39,0,0.0
38668,36,1,1.0
44362,34,0,3.0
39966,39,0,2.0
40253,23,0,2.0
38005,28,1,0.0
42031,21,1,2.0
47957,41,1,1.0
43441,27,1,2.0
31721,39,1,0.0
24020,21,1,1.0
52879,45,0,1.0
23640,27,1,2.0
47117,27,1,1.0
53381,33,0,0.0
33971,21,0,2.0
40932,31,0,2.0
55277,37,1,0.0
50522,26,0,0.0
28871,18,0,1.0
43859,26,0,3.0
51177,46,0,1.0
40422,32,0,2.0
36487,29,1,3.0
44173,35,1,2.0
33509,19,1,1.0
48756,51,0,2.0
22617,38,1,1.0
44953,40,0,1.0
27767,25,1,3.0
46259,30,0,2.0
42022,34,0,3.0
55335,42,1,3.0
53230,27,1,3.0
38221,30,0,0.0
56437,23,1,2.0
22718,21,1,0.0
28683,21,1,2.0
30782,18,0,1.0
45670,29,1,2.0
51374,57,1,3.0
26773,35,0,1.0
31116,34,1,2.0
55577,19,1,3.0
52925,35,0,3.0
24387,25,0,1.0
37563,33,1,2.0
44203,44,1,0.0
20387,27,0,2.0
44773,37,0,2.0
32981,28,0,2.0
35090,20,1,1.0
40550,27,1,3.0
47124,24,1,1.0
47471,33,1,2.0
40817,41,1,1.0
47570,39,1,1.0
55528,57,0,3.0
41429,36,1,1.0
48702,40,0,
38010,42,1,2.0
52678,47,0,1.0
51379,44,0,2.0
33995,34,0,1.0
46665,25,1,1.0
63543,34,0,3.0
27766,25,0,3.0
16640,28,0,2.0
41966,28,0,1.0
43281,33,1,2.0
43034,43,0,1.0
30247,31,0,2.0
55547,37,0,2.0
22061,23,1,0.0
45206,35,0,3.0
28657,33,0,1.0
49828,34,0,3.0
46707,44,1,1.0
39568,35,1,1.0
50000,42,0,2.0
37358,29,0,1.0
34845,25,0,3.0
23375,19,1,1.0
15000,36,0,1.0
41617,27,1,2.0
49004,36,0,1.0
40983,35,0,2.0
25050,31,1,2.0
55160,25,0,3.0
43871,38,0,3.0
39271,24,1,1.0
44830,34,1,1.0
37423,39,0,1.0
54929,51,0,3.0
54637,63,0,2.0
30149,25,0,2.0
35919,32,0,2.0
47868,20,0,1.0
30014,21,0,2.0
47320,26,0,1.0
42134,39,1,3.0
36910,34,1,2.0
33341,23,0,2.0
34345,34,1,1.0
35144,29,1,2.0
35320,21,0,3.0
52172,18,1,2.0
30632,23,1,2.0
47261,29,0,2.0
15000,27,1,1.0
38531,42,1,1.0
44527,28,1,2.0
40649,42,1,1.0
54976,42,0,2.0
44685,39,1,2.0
19439,31,1,0.0
46578,32,1,3.0
21945,20,0,1.0
26467,18,1,2.0
50760,29,1,3.0
40841,35,0,2.0
42386,38,1,2.0
26387,19,1,1.0
21348,36,0,1.0
42311,20,1,2.0
57338,39,0,3.0
23789,26,0,2.0
41338,31,1,2.0
21812,28,1,1.0
35097,39,0,1.0
31950,29,0,2.0
54735,32,0,3.0
45463,39,1,2.0
61289,64,1,1.0
33523,35,1,2.0
43178,42,1,2.0
38896,38,0,2.0
56480,47,1,2.0
32385,18,0,2.0
36191,18,1,2.0
43098,35,0,3.0
29005,28,1,2.0
25000,23,0,1.0
55541,18,0,2.0
32948,36,0,2.0
21589,27,1,0.0
32929,22,1,3.0
42073,30,0,2.0
32455,23,1,2.0
41255,28,1,2.0
36216,19,1,2.0
45338,39,1,1.0
24302,29,1,1.0
30621,22,1,3.0
37907,28,0,2.0
38563,41,1,1.0
44396,35,1,1.0
60138,44,0,2.0
18707,21,1,1.0
55056,44,1,1.0
44744,19,1,2.0
46002,40,1,2.0
43583,33,0,2.0
59719,59,1,3.0
27716,35,1,1.0
45005,28,0,2.0
44531,31,0,1.0
43907,23,1,2.0
45345,32,0,2.0
28116,23,1,2.0
22573,30,1,1.0
15297,26,0,0.0
31354,18,1,1.0
38710,29,0,1.0
39870,18,1,0.0
28278,24,0,2.0
57751,28,1,3.0
29129,37,0,2.0
34418,28,0,2.0
22545,30,1,1.0
34634,33,1,3.0
49094,44,1,1.0
36675,20,1,1.0
43457,28,1,1.0
41600,18,1,0.0
34866,31,0,1.0
48371,47,1,2.0
43920,31,0,2.0
38038,44,0,0.0
42804,42,1,2.0
55005,59,1,3.0
30686,37,0,1.0
51278,55,1,3.0
40119,32,0,2.0
21010,24,1,2.0
54856,58,1,3.0
35366,35,1,3.0
45471,33,0,3.0
41670,31,0,3.0
35359,21,0,2.0
54294,53,0,2.0
50995,37,1,3.0
30911,30,0,1.0
49336,41,0,2.0
39973,29,1,2.0
39993,22,1,1.0
62590,62,1,0.0
32644,30,0,2.0
59287,28,0,1.0
34426,24,1,2.0
19771,39,0,0.0
50237,30,1,3.0
25891,36,0,2.0
40131,41,1,2.0
81088,44,0,1.0
29837,35,1,2.0
20894,35,0,2.0
49559,60,0,1.0
49259,35,1,2.0
47106,39,0,2.0
62705,29,1,0.0
35077,32,1,1.0
38895,28,0,2.0
40831,32,1,2.0
16968,22,0,1.0
40643,40,1,2.0
30053,33,0,2.0
41162,44,1,1.0
41313,32,0,1.0
41490,41,0,3.0
40837,23,1,0.0
52428,42,1,3.0
38676,27,1,2.0
43982,38,1,0.0
18799,38,1,0.0
34468,26,1,0.0
43354,37,1,1.0
15748,26,0,0.0
38610,32,1,1.0
34048,19,1,3.0
51917,26,1,2.0
26376,27,1,1.0
48364,50,1,1.0
39446,34,0,2.0
51454,43,0,1.0
27121,29,1,2.0
41522,30,0,1.0
38943,32,1,0.0
55533,43,0,2.0
64334,30,0,3.0
19625,24,0,1.0
56196,36,1,3.0
40624,34,1,2.0
15565,34,1,1.0
50962,64,1,2.0
44415,18,0,1.0
48168,39,0,2.0
43871,35,0,0.0
41154,37,1,1.0
42783,31,1,1.0
57630,38,1,3.0
50106,37,1,2.0
35194,35,0,1.0
35016,18,1,2.0
33177,23,0,1.0
47292,37,1,1.0
25951,29,1,2.0
42611,26,1,2.0
40282,38,0,2.0
28311,34,0,2.0
47091,26,0,2.0
40867,35,0,0.0
28370,22,1,2.0
44476,36,0,3.0
42061,25,0,1.0
37396,26,1,2.0
30342,39,0,0.0
30918,34,0,1.0
32700,33,0,3.0
44124,35,0,2.0
30176,24,0,1.0
43902,39,1,3.0
38799,34,0,2.0
37138,29,0,2.0
42598,20,1,2.0
49873,62,1,1.0
34794,31,0,2.0
28950,30,1,1.0
38583,37,0,0.0
35703,35,1,2.0
35361,35,0,1.0
32735,39,0,2.0
32582,25,1,1.0
51887,34,1,2.0
39229,29,0,2.0
17636,28,0,1.0
42832,22,1,2.0
25431,31,0,2.0
41133,36,0,1.0
33473,20,0,2.0
50046,38,1,2.0
41584,43,0,1.0
37032,18,0,0.0
34727,36,0,2.0
45618,26,1,3.0
52143,21,0,2.0
53376,56,0,2.0
55915,30,0,2.0
28624,28,1,3.0
53713,18,0,1.0
53931,29,1,3.0
51561,44,0,3.0
47016,29,1,2.0
41920,43,1,3.0
37103,34,1,3.0
34931,25,1,2.0
50156,20,0,2.0
88650,42,1,2.0
45495,40,0,2.0
45981,33,0,1.0
31029,26,0,1.0
25109,26,0,1.0
38301,36,1,3.0
39785,33,1,2.0
35417,31,1,3.0
43552,40,0,2.0
39985,38,1,3.0
36273,30,1,1.0
46937,35,0,3.0
41190,38,1,0.0
98217,49,1,3.0
33822,20,0,2.0
61382,55,0,3.0
45271,31,0,2.0
47791,18,0,2.0
40914,24,1,1.0
44311,28,0,2.0
52428,40,1,0.0
53112,48,0,1.0
45917,29,1,2.0
51058,48,0,2.0
57758,28,0,2.0
38143,34,0,2.0
28738,30,1,1.0
20914,19,0,0.0
35577,23,1,2.0
43226,26,1,1.0
29887,18,0,2.0
34183,24,0,3.0
41743,38,0,2.0
46180,31,0,2.0
46396,36,0,1.0
36892,25,1,2.0
35378,31,1,1.0
29858,32,0,3.0
37057,28,0,2.0
31408,23,0,3.0
45325,31,0,2.0
43567,29,1,1.0
52245,25,0,3.0
39490,34,1,2.0
59100,42,0,0.0
46342,32,0,2.0
35796,37,1,1.0
18959,28,1,0.0
36607,24,0,2.0
45065,41,1,3.0
41869,37,1,1.0
46920,27,0,2.0
40761,36,1,2.0
46212,39,0,1.0
81118,48,1,2.0
38926,36,0,1.0
30788,33,0,2.0
35137,31,1,1.0
52407,42,1,2.0
25249,18,0,2.0
24342,29,0,1.0
58952,55,1,3.0
49972,59,1,2.0
51815,59,1,2.0
39663,38,1,1.0
40207,23,1,2.0
26389,33,1,2.0
41596,35,1,2.0
26892,22,0,2.0
53947,27,1,3.0
49469,45,0,2.0
35256,28,1,2.0
43461,28,1,2.0
51814,27,1,1.0
34344,31,0,1.0
56589,54,1,3.0
46735,34,1,3.0
35195,35,0,2.0
23500,38,1,2.0
35866,25,0,1.0
54954,42,0,3.0
49480,54,0,3.0
48437,31,1,1.0
34861,20,1,2.0
23082,29,1,0.0
28930,38,0,3.0
53545,37,0,1.0
39318,33,0,1.0
48264,29,1,2.0
53157,27,1,1.0
31866,39,0,2.0
47617,34,0,2.0
33385,32,1,2.0
55325,52,1,2.0
32152,33,1,2.0
48826,29,0,1.0
42394,24,1,1.0
42309,40,1,2.0
45074,41,1,0.0
53015,46,0,1.0
43149,37,1,2.0
49781,64,1,2.0
33885,18,1,2.0
41895,37,1,2.0
27906,29,1,2.0
23178,39,0,0.0
27141,29,1,1.0
22467,36,1,0.0
45939,25,0,1.0
49743,45,1,1.0
38442,28,0,2.0
39833,44,0,3.0
43024,32,1,2.0
37663,39,0,2.0
47725,35,1,0.0
27341,25,1,0.0
42320,32,0,0.0
50122,25,1,2.0
42984,38,1,3.0
47554,28,1,2.0
34883,20,1,2.0
39437,25,1,1.0
45686,25,1,1.0
38697,22,1,1.0
35195,23,1,1.0
45371,26,1,1.0
41295,44,0,3.0
44465,38,1,2.0
40289,39,0,2.0
38412,41,1,2.0
40454,30,1,2.0
26521,37,1,1.0
45895,30,0,1.0
62109,36,1,3.0
39662,30,1,3.0
40232,40,0,1.0
36348,36,1,1.0
51885,36,0,2.0
42995,29,0,1.0
38902,43,1,1.0
43347,38,0,3.0
57904,42,1,1.0
38260,26,0,1.0
22358,30,0,2.0
38821,36,0,1.0
44989,34,0,2.0
41206,41,0,1.0
36619,34,1,2.0
35829,38,0,2.0
34235,31,0,1.0
31865,35,0,2.0
17436,24,0,2.0
40361,26,1,1.0
55261,59,0,2.0
39433,39,1,2.0
28328,23,0,3.0
60346,41,0,1.0
29017,28,0,2.0
38706,44,1,1.0
36949,31,0,3.0
49512,43,0,2.0
22453,28,1,0.0
34260,30,1,2.0
54229,30,0,3.0
40114,28,0,3.0
39074,31,1,1.0
40974,35,1,1.0
48563,26,0,2.0
33571,19,0,2.0
43470,25,1,3.0
31470,18,1,1.0
38596,30,0,2.0
47581,33,0,1.0
45416,37,0,1.0
27581,29,0,3.0
37539,33,0,3.0
34538,34,1,2.0
44133,24,0,2.0
29487,21,1,2.0
43487,43,1,2.0
37621,19,0,2.0
38896,29,0,1.0
37880,43,1,1.0
30609,30,0,3.0
34715,35,1,2.0
35569,38,1,1.0
44064,31,1,1.0
42041,32,1,2.0
44768,35,1,1.0
48516,50,0,2.0
37490,36,1,2.0
18154,32,1,1.0
26701,34,1,2.0
71171,42,0,3.0
43840,28,0,2.0
37051,18,1,2.0
38057,39,0,1.0
28326,23,1,2.0
44170,29,1,0.0
34401,37,1,1.0
44794,27,1,2.0
29032,30,0,1.0
44569,21,1,0.0
56010,35,0,2.0
58589,21,0,3.0
47840,28,1,2.0
50871,61,1,3.0
25035,23,0,2.0
46790,39,0,2.0
37767,41,1,2.0
32545,28,0,2.0
48695,31,1,1.0
26374,32,1,1.0
61352,58,1,2.0
51922,61,0,0.0
45314,38,1,2.0
50768,64,1,3.0
39013,38,1,2.0
31850,20,0,2.0
43338,25,1,2.0
35160,18,1,1.0
18442,28,1,1.0
24961,26,1,1.0
50110,36,1,2.0
32326,18,1,2.0
46545,36,0,1.0
53953,37,1,1.0
18361,36,0,2.0
29751,38,0,1.0
47952,25,1,2.0
35789,26,1,1.0
27355,19,0,1.0
15518,31,1,1.0
56121,42,1,3.0
48780,51,0,1.0
39967,42,0,1.0
39957,36,1,3.0
39248,31,0,1.0
37781,32,1,2.0
42259,36,0,2.0
50111,18,0,3.0
37756,28,0,2.0
37628,24,1,2.0
34679,25,0,1.0
38480,36,1,1.0
39804,26,0,2.0
61141,42,0,0.0
39052,24,0,2.0
48536,62,0,1.0
43849,38,1,0.0
24245,23,0,1.0
43945,26,1,1.0
48585,45,0,1.0
45177,34,0,1.0
43709,36,0,2.0
56201,58,0,1.0
38812,44,0,2.0
35203,28,1,2.0
52621,21,1,0.0
43020,33,1,1.0
44992,19,0,1.0
55765,40,1,3.0
38040,37,1,1.0
21781,38,0,1.0
44752,23,0,1.0
53994,36,1,2.0
49884,43,1,2.0
34967,31,0,2.0
21232,22,0,0.0
35041,36,0,2.0
35483,31,0,1.0
39748,37,0,2.0
36669,32,0,1.0
62460,58,0,3.0
57268,19,1,3.0
35422,24,0,1.0
50916,34,1,3.0
44911,32,0,1.0
29891,18,0,0.0
40068,38,0,0.0
25600,39,0,3.0
39994,30,1,2.0
39617,29,1,2.0
21793,29,1,2.0
31559,26,1,2.0
54061,51,1,1.0
27489,23,0,2.0
66183,54,0,2.0
33754,29,0,1.0
47493,41,1,1.0
38469,36,0,1.0
38927,29,1,1.0
28956,26,0,2.0
37673,19,1,1.0
32474,34,0,1.0
41710,27,0,3.0
56828,28,1,2.0
40936,35,1,1.0
55568,43,0,2.0
52565,28,0,2.0
53071,59,1,2.0
24470,28,1,1.0
31370,25,1,1.0
36946,28,0,2.0
27567,26,1,1.0
46289,29,0,1.0
38977,39,0,3.0
36337,38,0,0.0
45775,30,1,2.0
35208,30,0,1.0
44753,35,1,2.0
47974,20,1,3.0
30862,35,0,1.0
51582,56,0,1.0
48345,32,1,1.0
41193,40,1,3.0
44249,36,1,1.0
50698,39,1,1.0
42716,30,0,2.0
47262,32,1,2.0
62042,51,0,2.0
43487,24,0,1.0
48474,39,0,1.0
43307,44,0,2.0
50933,64,1,3.0
53619,35,1,1.0
37704,33,0,2.0
40149,20,1,2.0
35655,25,0,3.0
28339,30,0,2.0
52243,45,0,2.0
49607,38,0,2.0
26566,35,0,1.0
51354,26,1,2.0
53500,34,1,2.0
37763,37,1,1.0
53922,61,1,3.0
42476,18,1,2.0
43280,22,1,2.0
92065,46,1,2.0
64826,35,0,1.0
33566,18,0,2.0
39142,31,1,1.0
39591,32,0,2.0
24781,36,0,0.0
59516,22,0,3.0
54320,44,0,2.0
43599,31,0,1.0
60281,37,1,1.0
37143,35,1,2.0
41782,26,1,2.0
33225,25,0,3.0
44851,40,0,2.0
53146,29,0,3.0
46044,31,1,1.0
55383,43,1,2.0
43583,37,1,1.0
39577,34,0,1.0
44350,43,0,1.0
21186,23,0,0.0
31753,24,0,1.0
36252,26,0,2.0
37714,25,1,2.0
28065,34,1,1.0
43108,26,0,0.0
37557,33,1,2.0
58279,62,0,3.0
38330,35,0,1.0
29406,25,0,2.0
26181,30,0,3.0
55376,48,1,3.0
37734,35,1,1.0
39351,35,0,1.0
46065,36,0,2.0
23000,33,0,2.0
30916,36,1,2.0
40516,25,0,2.0
46351,36,1,3.0
57848,47,0,1.0
28103,18,1,0.0
47391,36,1,3.0
38978,35,0,2.0
17006,27,0,2.0
29253,29,1,0.0
17021,32,0,1.0
26706,22,0,2.0
43882,31,0,2.0
43147,25,0,3.0
38166,42,1,1.0
47992,31,0,2.0
43623,40,1,0.0
33710,39,0,2.0
40632,28,0,1.0
45600,27,0,3.0
16668,21,0,1.0
57272,41,1,3.0
33686,27,1,1.0
25678,18,0,2.0
40229,38,1,3.0
22522,20,1,0.0
44324,34,0,1.0
51946,41,1,2.0
27556,26,0,2.0
52361,39,0,1.0
38384,42,1,1.0
41785,26,0,2.0
39978,41,1,1.0
45190,29,1,1.0
39997,27,0,2.0
44240,41,0,3.0
46359,37,0,1.0
41649,35,0,2.0
21320,31,1,0.0
45621,31,0,3.0
23803,26,0,0.0
49401,46,0,2.0
39024,30,1,2.0
34072,25,1,2.0
18790,23,1,1.0
37930,31,1,2.0
74517,45,0,1.0
36419,27,0,2.0
37586,25,1,2.0
46298,39,0,1.0
54001,55,1,1.0
44923,31,0,2.0
47232,39,1,2.0
72881,34,1,3.0
29961,23,1,3.0
34193,39,1,2.0
59143,35,0,3.0
52175,59,1,2.0
52439,62,0,3.0
26131,23,0,2.0
36517,35,0,0.0
29518,30,0,1.0
25989,26,0,3.0
34059,38,0,1.0
40515,29,1,0.0
44356,35,1,1.0
54903,38,0,2.0
34531,30,1,0.0
32626,18,1,2.0
31087,32,1,1.0
33537,37,1,1.0
41963,43,1,2.0
58460,41,0,3.0
41832,42,1,2.0
42088,31,1,2.0
38769,31,1,1.0
32909,21,0,2.0
38941,28,1,2.0
35471,32,1,1.0
34095,24,1,2.0
38953,39,0,3.0
45814,38,0,3.0
34681,23,1,1.0
38640,32,1,2.0
36641,34,0,3.0
32173,39,1,1.0
49217,60,1,2.0
44674,29,1,3.0
41701,33,0,2.0
53995,30,0,3.0
42371,20,1,2.0
50075,36,1,3.0
30745,30,1,1.0
56444,44,0,3.0
42421,31,0,2.0
49639,32,1,2.0
53371,62,1,3.0
34559,32,0,1.0
41830,35,1,1.0
25487,18,1,2.0
32986,37,0,2.0
43990,40,1,1.0
30732,22,1,1.0
40608,39,1,1.0
29467,38,0,1.0
39635,29,0,2.0
50833,58,0,3.0
60178,57,1,2.0
42606,43,1,2.0
36789,37,1,3.0
38061,34,0,3.0
38466,41,0,3.0
33875,23,0,0.0
46483,41,0,2.0
47864,25,1,1.0
55371,52,1,1.0
24621,32,0,1.0
35133,34,0,2.0
43345,44,1,1.0
54366,32,1,2.0
48512,19,1,3.0
55815,59,1,1.0
26593,21,0,2.0
24195,33,1,0.0
37849,33,0,0.0
32177,25,1,2.0
51879,41,1,3.0
30123,36,0,3.0
17947,38,1,0.0
40417,37,0,1.0
53339,31,0,3.0
26259,36,0,1.0
15000,32,1,1.0
38987,27,0,1.0
26408,31,0,1.0
28546,33,1,2.0
53971,46,0,2.0
46612,41,1,3.0
44638,36,1,1.0
55071,42,0,2.0
36030,27,0,2.0
26798,30,0,1.0
37684,28,0,1.0
33912,22,0,2.0
55322,33,0,2.0
48040,19,1,1.0
36792,34,1,1.0
45776,31,0,2.0
41714,26,0,2.0
38432,30,0,3.0
50220,59,1,3.0
28324,39,1,0.0
34984,25,0,2.0
42419,25,0,2.0
32709,27,0,3.0
25106,22,1,3.0
23148,18,0,1.0
46044,39,1,1.0
26650,21,0,2.0
48333,30,0,2.0
38768,27,1,1.0
56206,38,1,3.0
60467,53,0,1.0
49180,40,0,1.0
42104,27,0,3.0
39245,28,0,3.0
36347,36,1,2.0
41558,32,0,3.0
45627,28,0,3.0
26029,24,0,0.0
47315,26,0,2.0
48560,19,1,3.0
36164,32,1,1.0
22575,27,0,0.0
52189,41,1,3.0
45798,26,1,1.0
47596,19,1,3.0
43546,44,1,2.0
31800,23,1,2.0
52327,44,1,1.0
31370,20,0,2.0
36542,27,1,2.0
37298,27,0,3.0
43289,30,1,2.0
35167,28,1,0.0
35308,28,1,3.0
24421,22,1,1.0
38492,28,1,1.0
41705,36,1,3.0
34960,34,1,2.0
33052,21,1,0.0
33290,33,0,2.0
19444,30,1,0.0
36747,32,0,
48811,42,0,1.0
50486,54,0,3.0
21649,35,0,0.0
34492,36,0,3.0
37208,39,1,1.0
27342,21,1,1.0
32641,21,0,2.0
37435,39,0,2.0
41529,29,1,2.0
24020,31,0,0.0
17135,18,1,1.0
43273,35,1,2.0
30698,35,1,1.0
43179,42,0,1.0
44846,43,0,1.0
49448,64,1,2.0
23918,38,0,0.0
32471,27,0,3.0
24315,34,1,1.0
38350,38,0,2.0
35487,33,0,2.0
44406,29,1,1.0
35224,32,1,3.0
55717,25,1,1.0
30219,24,0,2.0
32977,21,1,1.0
56355,39,1,1.0
78972,47,1,3.0
39388,43,1,2.0
51685,34,1,2.0
37185,18,0,2.0
37071,22,1,1.0
54054,30,0,2.0
39570,38,1,1.0
43863,33,0,1.0
56812,49,1,3.0
33317,21,0,2.0
32036,35,0,3.0
47686,29,1,3.0
39450,41,1,2.0
40973,28,1,2.0
35725,35,1,1.0
30123,36,1,1.0
36940,33,0,1.0
45817,33,0,2.0
46243,26,1,1.0
43486,28,0,1.0
55401,40,1,3.0
36268,32,0,1.0
48202,35,1,1.0
44449,43,0,2.0
36383,25,0,1.0
59577,50,0,2.0
48826,58,1,2.0
25391,21,0,2.0
42870,19,1,2.0
34646,20,1,1.0
44839,27,1,2.0
77672,49,0,1.0
31820,27,0,2.0
47955,33,0,2.0
33481,28,1,3.0
37870,31,1,1.0
46850,36,1,2.0
27431,34,0,2.0
53577,63,0,1.0
40688,30,1,1.0
29635,18,0,2.0
25062,35,0,2.0
46175,31,0,2.0
28979,23,0,0.0
53561,43,1,0.0
44840,30,1,2.0
56670,33,0,3.0
47265,42,1,3.0
56584,31,0,2.0
51836,36,0,2.0
32242,29,0,2.0
34199,37,1,2.0
29205,38,0,2.0
25955,24,0,2.0
20186,38,1,1.0
50461,40,0,1.0
59586,30,0,3.0
34060,26,1,2.0
33044,20,0,1.0
40243,38,0,1.0
54904,55,1,3.0
35814,38,1,3.0
39526,21,1,2.0
41749,34,0,3.0
46373,38,0,3.0
38772,37,0,3.0
30027,23,1,2.0
37019,32,0,2.0
56246,40,1,3.0
54917,55,1,2.0
49950,61,1,1.0
44315,36,0,2.0
40615,44,0,2.0
34760,31,0,1.0
34428,33,1,2.0
41669,32,1,2.0
49252,28,0,3.0
28709,22,0,3.0
24600,32,1,0.0
43377,41,1,1.0
47582,43,1,2.0
51624,23,1,3.0
40045,33,0,1.0
33282,22,0,
47413,25,0,1.0
27425,36,0,2.0
28728,27,1,2.0
32356,18,1,2.0
39685,25,0,2.0
36515,34,1,0.0
43701,20,0,1.0
16352,18,0,2.0
34082,29,0,3.0
35417,29,1,2.0
46120,31,1,1.0
23094,34,1,1.0
45130,41,0,1.0
48245,33,1,2.0
32942,32,0,2.0
50452,55,0,2.0
76092,49,0,2.0
49198,27,1,3.0
39557,34,0,1.0
46269,38,0,1.0
26204,31,0,2.0
36034,39,0,1.0
45732,43,0,3.0
28311,24,1,1.0
33578,27,0,3.0
44674,25,0,2.0
44851,43,0,0.0
22664,34,1,0.0
30042,25,0,1.0
34517,34,1,1.0
29667,30,1,1.0
46822,23,0,2.0
42229,37,1,2.0
26093,36,0,1.0
42817,27,1,1.0
20554,32,1,1.0
31469,37,1,1.0
38281,39,0,2.0
54376,64,0,2.0
36608,19,1,3.0
20591,24,1,0.0
16920,39,0,2.0
52336,31,1,3.0
32773,31,0,2.0
23287,38,0,0.0
48627,63,1,1.0
58370,62,1,3.0
25698,32,1,1.0
24663,33,0,0.0
31040,18,0,1.0
49542,33,0,3.0
37478,32,1,0.0
46045,24,0,1.0
38828,34,1,2.0
39697,41,0,1.0
32991,30,1,1.0
39438,35,0,1.0
31108,19,0,3.0
39080,39,1,2.0
39363,25,1,2.0
31483,19,0,1.0
39662,30,1,3.0
33248,39,1,3.0
35537,26,1,1.0
31232,38,0,3.0
31656,18,1,2.0
42328,34,0,2.0
47814,32,0,1.0
42520,19,1,2.0
45136,32,0,2.0
44515,43,1,2.0
50641,48,1,2.0
36188,39,1,2.0
30436,31,1,2.0
19715,21,1,2.0
