income,age,gender,education_level
54573,38,1,2.0
49883,19,1,1.0
26433,32,0,1.0
51335,58,0,1.0
32221,38,1,1.0
42269,30,0,2.0
52399,43,0,1.0
40691,18,1,2.0
45864,38,1,2.0
59981,59,1,3.0
47771,38,1,2.0
32859,28,1,1.0
31785,23,1,3.0
58300,43,0,1.0
33922,39,0,2.0
27523,34,1,1.0
44902,23,1,2.0
44051,35,0,1.0
58671,40,0,3.0
52959,44,0,1.0
34751,20,0,2.0
38423,34,0,3.0
50962,51,0,2.0
31176,23,1,2.0
42865,30,0,2.0
43198,42,1,2.0
49323,31,1,0.0
30707,24,1,1.0
40217,20,0,3.0
49537,35,0,2.0
31081,36,1,3.0
44439,37,1,1.0
32937,29,1,2.0
40339,37,0,1.0
20389,36,1,1.0
33363,36,0,1.0
77830,37,0,3.0
33755,33,0,2.0
39551,35,1,2.0
28546,23,0,1.0
33494,22,1,3.0
38621,33,0,1.0
43748,32,1,2.0
33545,21,1,1.0
31257,19,0,1.0
42172,42,1,1.0
40794,25,1,3.0
38988,30,1,2.0
47133,29,0,2.0
49445,54,1,1.0
47372,35,0,1.0
33126,37,0,1.0
46826,20,0,2.0
44178,25,0,2.0
40927,32,0,2.0
26814,33,0,2.0
48036,20,1,1.0
40839,42,1,2.0
29617,35,0,2.0
16985,18,0,2.0
36108,35,1,2.0
44406,29,1,1.0
38247,38,1,1.0
29870,27,0,1.0
46648,28,0,2.0
33515,23,0,2.0
37606,37,1,1.0
29740,28,0,2.0
59231,59,1,2.0
49608,31,1,2.0
27098,30,0,1.0
31846,24,1,1.0
24168,20,0,1.0
37240,22,1,1.0
29234,18,1,1.0
47812,26,0,2.0
31095,36,1,1.0
44214,37,0,2.0
48186,26,1,2.0
41661,39,1,2.0
17927,34,1,1.0
38680,26,0,1.0
41085,26,0,1.0
46989,25,0,1.0
28550,19,1,1.0
36107,38,0,2.0
39153,43,1,2.0
41725,26,0,2.0
29438,39,1,1.0
55934,44,1,1.0
45295,44,0,1.0
48240,28,0,3.0
17750,22,0,0.0
39640,32,1,2.0
44402,37,0,2.0
30168,29,1,2.0
62529,46,0,3.0
36031,26,0,1.0
15000,30,0,2.0
48285,35,1,3.0
46458,34,1,1.0
75545,49,0,2.0
27228,34,0,1.0
37250,35,1,2.0
54357,63,0,3.0
60289,46,0,0.0
48133,40,1,2.0
57090,47,0,3.0
31535,24,0,2.0
35799,33,1,2.0
41884,32,0,2.0
53523,54,1,3.0
39748,37,0,2.0
32351,20,0,3.0
45534,40,0,3.0
49225,39,1,1.0
25926,35,0,2.0
54138,36,0,2.0
40557,34,1,1.0
45352,39,1,2.0
40452,28,1,1.0
25120,21,0,2.0
49718,60,1,2.0
50294,44,0,2.0
16643,38,0,2.0
36516,32,1,2.0
47398,40,0,0.0
34753,31,0,2.0
61331,38,0,3.0
44361,40,1,3.0
43924,42,1,2.0
48345,32,1,1.0
30965,18,1,1.0
37634,34,1,1.0
36571,28,0,3.0
38310,24,0,2.0
32289,28,0,2.0
30841,21,1,2.0
39848,38,1,1.0
56864,58,1,2.0
51467,34,1,1.0
46317,26,1,3.0
30822,38,0,3.0
32911,34,1,2.0
36916,33,0,2.0
34486,21,0,3.0
42826,33,1,2.0
39086,34,0,2.0
49626,48,1,3.0
33963,23,1,2.0
32519,34,1,1.0
45271,35,0,2.0
36751,33,0,3.0
25169,18,0,1.0
30038,38,1,1.0
41080,27,0,3.0
55149,32,0,2.0
51699,36,0,2.0
35067,39,0,1.0
41300,41,0,3.0
49269,42,1,2.0
37303,22,0,1.0
38810,18,0,1.0
45560,40,1,3.0
28967,30,1,1.0
51052,41,0,2.0
32341,29,1,1.0
45817,29,1,1.0
49633,21,0,2.0
38245,38,1,2.0
31923,20,1,2.0
55052,25,0,3.0
37193,26,0,2.0
47951,34,0,2.0
50548,26,0,3.0
52224,27,1,3.0
61177,28,1,3.0
52029,35,0,3.0
54447,50,0,2.0
50650,30,1,1.0
31985,26,0,1.0
47748,22,0,1.0
28312,18,1,2.0
60586,40,0,2.0
22073,21,0,2.0
33451,20,0,2.0
24417,28,0,0.0
41252,21,1,1.0
32069,18,1,1.0
40414,30,1,2.0
21980,29,0,1.0
44957,40,0,1.0
33553,26,1,3.0
36018,18,0,2.0
54341,37,1,1.0
39469,27,1,2.0
50055,57,0,2.0
44818,28,1,1.0
42918,29,1,3.0
43805,37,1,3.0
31074,32,0,2.0
43085,42,0,1.0
82481,49,1,1.0
34801,34,0,2.0
33661,20,0,2.0
26734,27,1,2.0
36365,27,1,0.0
50352,63,1,2.0
41782,37,0,3.0
39616,34,1,2.0
48514,59,1,3.0
41854,35,0,3.0
45988,22,0,2.0
58637,52,1,2.0
65113,57,0,3.0
32565,33,1,2.0
60485,26,0,3.0
47740,32,1,2.0
60286,44,0,2.0
42231,34,0,1.0
36810,22,0,2.0
36632,39,0,1.0
43807,26,0,2.0
36078,31,1,1.0
29681,32,0,0.0
34530,25,1,2.0
27974,35,0,1.0
40774,30,1,1.0
44054,44,0,1.0
51923,41,0,2.0
24327,36,1,1.0
61962,44,0,1.0
33519,32,1,2.0
51894,31,1,2.0
45456,35,1,2.0
22323,35,0,0.0
32744,21,1,2.0
37428,31,0,2.0
47458,34,1,0.0
52772,51,1,1.0
35962,35,1,2.0
30043,39,0,2.0
26346,38,1,2.0
34055,39,0,1.0
27228,36,1,2.0
36286,36,0,1.0
42530,43,0,2.0
56367,37,1,1.0
33932,22,0,1.0
37963,33,0,2.0
51096,30,1,2.0
65266,39,1,2.0
54820,41,1,3.0
32870,25,1,2.0
31922,25,0,2.0
26948,38,0,1.0
34616,24,0,3.0
35165,33,0,3.0
22117,35,1,2.0
65777,44,0,3.0
31514,37,0,2.0
30862,35,0,1.0
45607,42,0,2.0
34035,35,1,3.0
36319,26,1,2.0
37318,37,1,1.0
29114,23,1,1.0
46420,34,0,1.0
37681,28,0,1.0
47519,36,0,2.0
39505,31,1,2.0
36888,26,1,1.0
38213,25,0,2.0
32425,36,1,1.0
52599,22,1,1.0
48772,44,0,2.0
43407,37,1,1.0
50879,25,0,3.0
40048,37,1,1.0
46888,38,0,2.0
40305,35,0,1.0
37962,40,1,1.0
43672,36,1,1.0
46702,39,0,2.0
59052,49,1,2.0
58472,47,1,3.0
25398,23,1,2.0
59785,36,1,2.0
47766,39,1,1.0
43003,31,1,2.0
43046,35,0,1.0
31800,23,1,2.0
38244,34,0,1.0
44755,29,0,2.0
56289,24,1,1.0
34539,31,1,2.0
51987,27,1,3.0
47606,39,0,1.0
24368,30,1,1.0
51487,31,1,1.0
53846,59,1,2.0
38949,23,0,1.0
34132,26,0,1.0
35814,34,0,1.0
41021,34,1,2.0
45510,29,0,2.0
52267,60,1,2.0
38304,28,1,1.0
30081,28,1,1.0
41463,37,0,2.0
54951,31,0,1.0
59430,48,0,2.0
40624,37,1,2.0
53075,38,1,2.0
47649,32,1,1.0
49184,29,1,2.0
34431,20,1,2.0
42966,27,1,2.0
63038,32,1,2.0
24026,29,1,1.0
46380,25,0,0.0
43591,27,0,1.0
32321,32,0,2.0
32861,18,0,2.0
35618,26,1,1.0
55667,36,1,3.0
15798,28,1,1.0
25589,39,0,2.0
41201,28,1,2.0
44808,28,1,1.0
45513,38,0,1.0
25663,36,0,2.0
35217,19,0,2.0
33713,31,1,2.0
36210,26,0,1.0
39281,39,0,2.0
44339,25,0,1.0
37107,33,1,2.0
35120,36,1,1.0
38362,30,0,1.0
36282,26,0,1.0
30230,30,0,1.0
28586,22,1,1.0
51196,46,1,2.0
38739,26,1,1.0
26100,28,1,2.0
25687,31,0,1.0
43423,36,1,0.0
55062,41,0,3.0
36923,36,1,0.0
46219,37,1,3.0
46425,20,0,2.0
40543,26,1,3.0
59308,43,1,2.0
35413,23,0,1.0
41297,31,1,1.0
45422,42,0,2.0
42471,27,1,1.0
29774,28,0,1.0
55960,26,1,3.0
35839,37,1,2.0
54444,35,0,2.0
49580,23,0,1.0
18958,34,0,0.0
43743,35,0,3.0
40229,40,0,2.0
51742,53,1,2.0
32513,21,1,1.0
30317,19,1,1.0
43606,26,0,1.0
33102,35,0,0.0
38698,35,1,3.0
63910,56,0,3.0
48560,52,0,3.0
34872,33,1,2.0
37196,23,1,2.0
52271,28,1,3.0
47277,34,0,3.0
44553,18,1,2.0
38511,36,1,1.0
34643,27,1,2.0
27827,34,0,1.0
43028,30,1,0.0
45813,20,1,1.0
47416,30,0,2.0
49876,42,1,2.0
48727,24,0,1.0
45757,28,0,2.0
37533,42,0,2.0
53408,37,1,1.0
43026,40,1,2.0
33327,18,1,2.0
40701,39,1,2.0
32639,30,0,3.0
45510,39,1,3.0
52188,54,0,3.0
44071,36,0,3.0
43674,33,1,2.0
42955,26,0,2.0
46993,29,1,2.0
57923,46,1,1.0
37288,39,1,2.0
46538,32,0,1.0
25503,23,0,2.0
24195,38,1,0.0
56576,41,1,3.0
46589,23,0,1.0
36807,39,0,2.0
32304,27,1,1.0
36865,23,1,2.0
28976,32,0,2.0
33428,26,1,3.0
42820,44,0,2.0
23378,28,1,0.0
48545,41,1,1.0
45146,26,1,0.0
43638,40,1,1.0
47377,31,0,2.0
35172,37,0,1.0
45002,21,1,2.0
29336,37,1,0.0
41736,29,0,1.0
38618,29,1,2.0
56133,53,1,3.0
38608,39,0,3.0
43491,41,0,1.0
49736,37,1,1.0
33609,33,1,1.0
45348,25,0,3.0
40987,26,1,2.0
40161,22,1,3.0
40657,29,0,1.0
39169,42,1,3.0
39461,33,0,1.0
49037,28,0,2.0
29181,22,1,1.0
50280,33,0,3.0
29745,32,0,2.0
41714,33,1,2.0
31137,28,0,2.0
44550,44,1,2.0
50299,29,0,3.0
51902,52,0,3.0
43938,26,0,1.0
42282,44,1,1.0
40471,31,0,2.0
81551,36,0,2.0
52958,30,0,1.0
35430,25,0,1.0
43611,26,1,2.0
43439,41,1,1.0
40253,36,1,0.0
36402,33,0,3.0
27678,31,0,2.0
49439,49,1,1.0
57746,39,1,2.0
40270,30,1,2.0
42450,39,0,0.0
51097,48,1,3.0
29242,32,0,1.0
52169,44,1,2.0
52649,62,1,2.0
29864,30,0,1.0
34533,38,1,1.0
44732,37,0,2.0
29140,31,1,2.0
31848,20,0,2.0
24433,35,0,1.0
38312,37,1,1.0
24623,20,0,0.0
54967,28,0,3.0
54473,19,1,3.0
46457,28,0,1.0
48260,34,0,1.0
66275,32,1,1.0
42509,34,1,2.0
42316,27,1,3.0
46134,32,1,3.0
49134,40,0,1.0
45996,23,1,2.0
47003,27,0,1.0
47098,29,1,1.0
37038,33,0,2.0
22121,39,0,2.0
21630,26,1,1.0
15000,22,0,1.0
38484,36,0,2.0
46327,35,1,1.0
40878,31,1,1.0
29080,30,0,1.0
37698,42,0,2.0
52328,44,0,3.0
46829,30,0,2.0
46323,25,0,1.0
45293,43,0,1.0
36560,37,1,1.0
43268,37,1,1.0
46547,30,1,2.0
48465,46,0,2.0
41789,34,0,1.0
37419,25,0,2.0
49970,51,1,1.0
31971,26,1,2.0
58535,43,0,2.0
44968,40,1,2.0
19566,18,1,2.0
40137,18,0,3.0
52701,45,1,1.0
36917,20,0,3.0
41682,30,0,3.0
35059,18,1,1.0
39775,35,1,1.0
46564,38,1,2.0
40903,25,0,2.0
59873,36,0,2.0
27575,36,1,2.0
41234,25,1,1.0
29862,20,1,1.0
24562,24,0,2.0
50001,41,0,3.0
40456,27,0,1.0
44004,33,0,1.0
39007,26,0,2.0
46878,39,0,2.0
29462,27,0,3.0
48039,26,1,2.0
52334,39,0,2.0
15419,37,0,1.0
40355,27,1,1.0
54281,44,1,3.0
41580,29,0,2.0
30975,27,0,1.0
47617,35,1,2.0
53064,37,0,2.0
30940,20,0,1.0
37998,21,0,1.0
47103,32,1,1.0
33419,24,0,1.0
47746,30,1,2.0
38617,31,0,1.0
42230,37,1,1.0
50816,41,1,2.0
38295,32,1,2.0
49556,34,0,2.0
47559,37,1,1.0
42175,43,1,1.0
44762,38,1,1.0
27316,22,0,1.0
36265,25,0,2.0
43515,39,0,2.0
31822,29,0,2.0
39615,36,0,2.0
40189,33,0,1.0
45343,30,0,2.0
44059,30,1,2.0
62247,34,1,3.0
38307,31,1,1.0
38756,27,0,2.0
91745,42,1,3.0
56861,40,1,3.0
33095,24,0,1.0
46392,40,0,3.0
41862,41,0,2.0
27278,23,1,2.0
36607,24,0,2.0
39826,27,1,1.0
57506,34,0,2.0
49928,50,0,1.0
40718,36,1,2.0
30568,22,0,3.0
49325,61,1,2.0
46826,27,0,3.0
37576,20,0,2.0
15000,38,0,1.0
46197,42,0,2.0
47032,22,1,1.0
42575,25,1,1.0
57571,54,0,2.0
50603,53,1,1.0
35927,18,1,1.0
34009,26,0,2.0
46915,26,1,2.0
45480,27,1,1.0
42960,33,1,2.0
56286,28,1,1.0
49625,42,0,2.0
36803,28,0,2.0
47291,19,1,3.0
55035,41,0,2.0
28422,26,1,2.0
63431,38,1,2.0
47489,25,0,2.0
15000,30,0,0.0
43890,44,1,2.0
47017,38,1,2.0
38384,40,0,1.0
33663,38,1,2.0
49929,33,0,3.0
26474,19,0,2.0
40860,35,0,3.0
50526,30,0,1.0
45722,30,0,2.0
42340,30,1,1.0
32603,26,1,2.0
46574,18,0,1.0
55009,63,1,2.0
41490,27,0,0.0
38042,27,0,2.0
47925,41,1,1.0
34905,36,1,0.0
23836,28,0,1.0
28172,18,1,1.0
48438,63,0,1.0
29677,19,0,2.0
53802,61,0,3.0
30783,32,0,1.0
36038,23,1,3.0
24626,32,1,1.0
44221,36,0,0.0
41174,27,1,2.0
37690,27,0,2.0
39851,21,0,2.0
53307,37,1,2.0
27934,36,0,2.0
31167,29,1,2.0
29280,32,1,2.0
40967,28,1,2.0
23321,39,0,0.0
31582,33,1,2.0
46897,28,1,1.0
38991,38,1,2.0
60772,46,1,2.0
51120,53,0,0.0
25090,18,0,2.0
27008,32,1,3.0
45442,21,0,2.0
28038,26,1,1.0
44961,27,1,0.0
34475,35,1,2.0
36187,36,0,2.0
33748,27,1,2.0
46848,39,1,2.0
32595,19,0,3.0
45053,33,1,2.0
38349,30,1,1.0
25674,35,0,2.0
63111,26,1,3.0
51641,39,0,1.0
42866,36,1,0.0
19706,36,0,0.0
53619,35,1,1.0
39646,30,1,2.0
20860,26,0,1.0
95010,47,1,3.0
31636,35,0,2.0
41409,25,1,1.0
28008,29,1,3.0
20854,26,1,0.0
35515,31,0,3.0
58140,38,0,2.0
45944,26,1,2.0
15000,28,1,0.0
41968,22,1,1.0
34854,27,0,2.0
42334,29,1,2.0
67218,62,0,0.0
22315,28,1,2.0
48376,27,1,3.0
28546,20,1,2.0
26772,32,0,2.0
33766,32,0,3.0
22940,25,1,1.0
43395,27,0,3.0
51470,51,1,3.0
64967,44,0,2.0
24488,32,0,0.0
42585,35,1,2.0
31837,34,1,1.0
44994,25,0,2.0
41293,39,0,2.0
59333,33,0,0.0
48892,31,0,1.0
42907,33,1,2.0
27943,18,0,2.0
28193,23,1,1.0
22534,28,1,0.0
53746,60,1,2.0
34574,31,0,2.0
31624,34,1,2.0
42272,43,0,2.0
26809,22,1,2.0
37216,31,1,2.0
31322,21,1,1.0
34572,22,0,3.0
50269,36,1,2.0
88070,42,0,3.0
52075,52,0,2.0
53137,54,0,3.0
52335,61,0,3.0
32281,18,0,1.0
50634,38,1,3.0
37374,40,0,2.0
53998,61,1,2.0
45628,20,1,1.0
55326,63,0,2.0
60404,40,1,1.0
44033,37,1,1.0
38537,35,1,1.0
36023,22,0,3.0
23386,32,0,1.0
40795,42,1,2.0
30933,33,1,2.0
40410,32,1,2.0
30437,26,0,3.0
31313,34,1,1.0
41501,37,0,2.0
42398,36,1,2.0
47318,35,1,1.0
46412,31,0,1.0
41947,30,0,1.0
45501,37,1,2.0
47459,32,0,3.0
47586,25,0,1.0
26831,18,1,1.0
29685,21,0,2.0
50508,48,1,2.0
24247,37,0,0.0
28952,20,1,1.0
57247,33,1,1.0
44777,41,1,3.0
25839,29,0,3.0
38425,34,0,3.0
43245,37,1,2.0
36438,26,1,2.0
53992,20,0,3.0
42473,35,0,2.0
22134,34,0,0.0
52638,39,0,3.0
35789,23,1,1.0
29883,30,1,2.0
20901,34,1,0.0
54136,44,0,3.0
34308,29,0,2.0
27607,39,1,2.0
26686,34,1,1.0
29214,26,0,1.0
46368,25,0,2.0
37051,24,1,2.0
55760,43,0,1.0
33697,26,0,2.0
40332,22,1,2.0
33602,25,1,2.0
50382,18,1,1.0
41638,28,1,1.0
46139,31,1,2.0
30812,22,0,1.0
34829,30,1,2.0
24408,22,0,1.0
30443,28,0,1.0
47062,27,1,2.0
59097,39,1,1.0
51792,40,1,3.0
40570,43,0,0.0
58340,26,0,2.0
55038,63,1,2.0
55572,47,0,2.0
47574,26,0,2.0
40063,41,0,0.0
51072,52,0,2.0
26555,26,0,2.0
34418,31,1,1.0
51143,23,0,3.0
42723,27,0,2.0
33070,24,0,2.0
31519,30,0,1.0
31637,19,1,2.0
27823,39,1,0.0
58740,60,1,1.0
36716,20,0,1.0
46542,23,0,1.0
33815,32,0,2.0
38793,39,0,2.0
40078,28,1,3.0
47448,31,0,1.0
32622,34,0,1.0
58163,31,0,2.0
62019,30,1,2.0
25921,29,1,2.0
34545,22,1,2.0
37315,30,0,3.0
41880,37,1,1.0
29744,20,1,2.0
50186,40,1,3.0
50272,30,1,1.0
46790,37,1,1.0
54651,25,1,0.0
38291,27,0,1.0
26001,22,1,2.0
43000,41,1,2.0
28351,33,1,1.0
36414,30,1,2.0
38224,26,1,3.0
25771,32,1,1.0
32939,18,0,3.0
51915,41,0,3.0
21395,26,1,1.0
50422,61,0,2.0
55120,25,1,1.0
45504,35,0,2.0
28343,39,1,2.0
52129,43,0,1.0
31769,33,0,2.0
42450,31,0,1.0
32890,34,0,1.0
28153,25,0,2.0
44989,43,0,1.0
33533,35,1,2.0
39759,38,0,3.0
33414,25,1,2.0
32386,31,1,1.0
30113,28,1,3.0
28278,23,1,2.0
20134,29,0,2.0
44595,24,0,2.0
44710,38,1,2.0
46483,42,1,2.0
41107,32,0,0.0
36973,18,0,2.0
34517,34,1,1.0
50634,37,1,2.0
48373,60,0,2.0
57990,62,0,1.0
45616,39,0,2.0
35507,37,0,1.0
40312,30,0,2.0
29384,25,1,1.0
65112,47,1,2.0
37906,21,0,1.0
39518,29,1,1.0
46108,37,0,2.0
54587,42,1,2.0
50774,43,0,3.0
35324,30,0,1.0
55310,56,0,2.0
40104,32,1,1.0
39770,40,0,2.0
32164,32,0,1.0
42623,26,0,2.0
51644,33,1,0.0
44266,35,1,2.0
38456,23,1,2.0
42222,22,0,2.0
40551,30,0,2.0
43077,26,0,1.0
36539,30,0,1.0
20820,39,0,0.0
36018,18,0,2.0
38273,31,0,2.0
86963,43,0,3.0
23131,21,1,2.0
30554,26,0,2.0
40860,27,0,1.0
22669,22,0,1.0
36417,39,1,1.0
44569,21,1,0.0
36246,26,0,3.0
41863,29,1,2.0
45802,33,1,2.0
32599,25,1,2.0
40442,31,0,0.0
53737,50,1,2.0
32506,24,1,2.0
35952,24,0,1.0
38869,37,0,2.0
24213,29,1,1.0
51734,58,1,2.0
30373,19,1,3.0
30520,18,1,2.0
41785,26,0,1.0
20400,19,0,0.0
27442,24,1,0.0
55046,55,0,3.0
34694,38,0,2.0
40996,28,1,1.0
53362,49,1,2.0
39210,22,0,2.0
49420,32,1,2.0
45365,18,0,2.0
21857,21,1,0.0
39318,40,1,1.0
95260,41,1,1.0
42556,27,1,1.0
26626,33,0,1.0
19721,33,1,1.0
42711,40,1,1.0
43924,44,1,3.0
42887,24,0,2.0
32105,25,1,2.0
51968,37,1,1.0
46609,28,0,2.0
47325,41,0,3.0
41881,30,0,1.0
46675,31,1,1.0
28509,37,0,2.0
23044,22,1,2.0
31316,37,1,0.0
43752,30,1,3.0
34728,21,1,2.0
37287,37,1,1.0
31653,26,0,1.0
47340,32,0,2.0
18362,23,0,0.0
25909,23,1,2.0
50515,44,0,3.0
50906,36,0,2.0
39145,35,0,2.0
40835,33,0,1.0
48433,61,0,2.0
50654,26,1,1.0
36076,23,1,2.0
35273,30,1,1.0
56942,41,0,3.0
33351,36,0,3.0
54471,40,0,3.0
59986,51,1,3.0
36761,33,0,1.0
39528,39,0,2.0
32556,21,0,1.0
39388,23,1,1.0
36865,31,1,1.0
34647,35,0,2.0
50341,61,1,3.0
33326,31,1,2.0
46949,32,0,1.0
34145,25,0,2.0
36675,18,0,0.0
41408,23,1,1.0
77582,45,1,2.0
56135,59,0,3.0
47885,42,0,1.0
34975,23,0,1.0
25640,25,0,1.0
47368,41,1,1.0
38507,34,1,1.0
29622,23,0,2.0
47244,20,0,2.0
33755,23,1,2.0
39915,38,0,2.0
44089,28,0,1.0
40098,41,1,1.0
48180,28,0,2.0
34572,25,0,1.0
39224,38,0,1.0
38583,38,0,2.0
41580,43,1,2.0
23422,32,0,2.0
44736,43,0,2.0
49003,32,1,3.0
45122,31,0,2.0
31568,28,1,1.0
64227,60,0,2.0
35334,18,1,1.0
44508,41,1,1.0
33487,31,0,1.0
43225,27,1,1.0
24291,33,0,2.0
42908,43,0,0.0
17965,19,0,0.0
45256,36,0,1.0
33489,39,1,3.0
48553,33,1,2.0
38368,32,0,3.0
36174,28,1,2.0
38989,18,0,2.0
47987,19,0,1.0
33732,32,1,2.0
28408,21,1,2.0
48683,48,1,2.0
39074,31,1,1.0
49541,62,0,3.0
40391,43,0,1.0
36013,37,0,1.0
24991,26,1,2.0
41078,30,0,0.0
27028,23,0,3.0
38017,29,1,1.0
34093,28,1,1.0
34014,24,1,2.0
35910,27,1,2.0
46850,34,1,2.0
30618,32,1,2.0
40986,27,1,3.0
47207,36,0,3.0
31082,35,0,2.0
57514,24,1,3.0
50429,38,1,2.0
47800,30,1,2.0
30030,21,1,0.0
37242,27,1,2.0
22708,31,0,0.0
42732,41,0,2.0
42606,42,1,2.0
32385,34,1,2.0
39900,26,0,0.0
46544,34,1,2.0
43651,30,0,2.0
30495,36,0,2.0
34535,25,0,2.0
30510,26,0,3.0
42604,35,1,1.0
26451,38,1,2.0
58869,50,0,2.0
54949,30,0,2.0
33338,31,0,1.0
43006,30,1,2.0
30637,30,0,2.0
19366,23,1,1.0
34436,38,1,2.0
40444,27,1,2.0
34100,37,0,2.0
34059,33,0,2.0
28367,18,0,2.0
31108,39,0,1.0
24654,19,0,0.0
33537,29,0,1.0
41020,37,0,1.0
20910,22,1,0.0
52930,41,0,2.0
44798,35,1,2.0
40858,44,0,1.0
35714,36,1,2.0
40943,33,0,2.0
25621,37,1,1.0
31834,24,1,1.0
34749,39,1,2.0
31250,22,0,2.0
37173,21,0,2.0
51128,41,0,1.0
39027,32,0,2.0
27522,21,0,1.0
59090,60,1,1.0
46114,36,0,1.0
63733,59,0,3.0
37581,35,0,3.0
31294,29,0,2.0
45523,34,0,3.0
55508,38,1,2.0
33999,20,0,1.0
42236,33,1,2.0
54959,20,1,2.0
29092,31,0,2.0
37347,30,0,1.0
37000,37,0,2.0
40541,37,0,1.0
33538,29,1,2.0
51428,33,1,3.0
45804,42,1,0.0
30653,19,0,2.0
43254,26,0,1.0
49956,57,0,0.0
43512,40,1,2.0
55241,29,0,2.0
47456,35,0,1.0
48245,44,1,3.0
38840,37,0,1.0
28138,31,0,2.0
39565,33,0,3.0
38365,31,1,2.0
18469,39,1,0.0
23319,22,1,0.0
31002,34,0,1.0
36845,25,1,2.0
23983,21,0,0.0
51538,55,0,2.0
33232,18,1,2.0
40735,37,0,1.0
35562,24,1,2.0
38908,22,0,0.0
38668,36,1,1.0
31763,37,1,1.0
15000,30,1,0.0
30228,27,1,3.0
31425,37,0,2.0
45361,41,0,1.0
30447,25,1,2.0
32287,32,0,2.0
41079,38,0,3.0
26621,37,1,2.0
32552,25,0,2.0
27759,34,1,2.0
32130,19,1,1.0
44717,34,0,2.0
52840,52,1,1.0
51690,55,1,3.0
46432,22,1,2.0
39498,23,1,1.0
51285,32,0,3.0
43806,25,0,1.0
45484,30,0,1.0
36904,26,0,1.0
42258,19,0,3.0
26567,38,0,2.0
41148,19,0,2.0
44301,43,1,1.0
40720,35,1,2.0
50212,26,1,3.0
35424,18,1,2.0
46434,21,0,3.0
32551,26,1,2.0
53303,31,0,3.0
17401,34,1,1.0
44830,38,1,3.0
27770,19,0,1.0
35111,26,1,1.0
41007,36,1,1.0
29061,32,1,1.0
41097,25,0,1.0
38072,25,0,3.0
39847,34,0,0.0
56457,53,1,2.0
49571,58,1,2.0
46822,19,0,2.0
37058,38,0,1.0
46864,28,0,2.0
50143,27,0,3.0
31393,27,0,0.0
43324,43,1,3.0
83832,46,1,3.0
36780,21,0,1.0
36962,37,0,0.0
46326,32,1,2.0
45649,30,1,2.0
39121,39,0,1.0
56230,20,0,3.0
25062,22,1,1.0
49864,52,0,2.0
48755,37,1,2.0
42435,27,1,2.0
19653,31,0,2.0
36584,35,0,2.0
69392,40,0,2.0
41614,44,1,1.0
35654,28,1,1.0
31926,38,0,1.0
40738,37,0,2.0
32518,23,0,1.0
34814,22,1,2.0
50175,46,1,3.0
36774,31,0,2.0
38536,31,0,2.0
56488,25,1,1.0
65572,23,1,1.0
34335,31,0,2.0
43025,26,1,1.0
62042,51,0,2.0
34006,38,0,3.0
31414,29,0,1.0
35046,21,1,1.0
32506,38,0,1.0
51333,37,0,2.0
32806,24,1,1.0
50315,59,1,3.0
58623,29,0,1.0
54352,42,1,1.0
34149,32,1,2.0
48110,23,1,1.0
50107,26,1,1.0
39716,30,1,2.0
34048,21,0,1.0
42468,37,1,1.0
31546,30,1,2.0
31584,18,0,2.0
37872,29,0,3.0
52587,52,1,2.0
31316,36,0,1.0
45636,33,0,1.0
54007,35,1,3.0
35201,31,0,1.0
32988,25,0,2.0
24444,19,0,0.0
32178,39,1,1.0
40375,26,1,1.0
26662,22,1,1.0
37728,42,1,1.0
31162,36,1,2.0
40416,41,1,2.0
65991,39,1,2.0
47827,44,0,3.0
56848,52,1,3.0
23373,22,1,1.0
40950,22,1,2.0
47039,35,0,1.0
33451,36,1,3.0
39184,26,0,1.0
50370,51,1,2.0
40655,35,1,1.0
42890,41,1,1.0
17735,19,0,1.0
50125,31,0,3.0
42936,29,1,3.0
44718,38,1,1.0
52454,39,1,2.0
51129,33,0,0.0
38714,32,0,2.0
26398,20,1,3.0
37786,31,0,2.0
60994,33,1,3.0
44357,39,1,2.0
30328,23,0,2.0
17075,28,1,0.0
40170,34,1,1.0
36320,38,0,0.0
37598,26,1,3.0
59956,27,0,2.0
41176,40,1,2.0
27203,28,1,2.0
39414,40,1,2.0
26192,39,0,2.0
25700,25,0,2.0
41848,44,1,2.0
29320,28,0,2.0
19680,19,0,1.0
44695,43,0,1.0
35149,26,1,1.0
45592,20,0,2.0
29602,31,0,1.0
46758,32,1,2.0
27088,24,0,1.0
55682,64,1,3.0
46267,36,1,2.0
46837,35,1,1.0
31125,24,1,3.0
30911,28,0,2.0
28055,27,1,2.0
49043,36,0,2.0
34713,22,0,1.0
24670,37,0,1.0
48396,63,1,1.0
33304,35,1,1.0
39107,38,1,2.0
31610,31,0,2.0
59183,29,1,3.0
38968,25,0,2.0
40954,32,1,0.0
71917,45,1,1.0
45204,28,1,1.0
37287,32,1,2.0
38305,36,0,2.0
48367,41,1,2.0
49980,61,1,2.0
22799,26,1,2.0
38725,36,0,2.0
39467,30,1,3.0
55616,31,1,0.0
32186,32,0,0.0
35190,31,1,2.0
45781,28,0,2.0
38262,38,1,3.0
39792,37,1,1.0
31862,22,1,2.0
48123,43,1,2.0
44222,28,1,2.0
48475,18,1,2.0
36935,39,0,3.0
36050,20,0,3.0
46201,32,1,1.0
31699,31,0,2.0
39973,25,0,0.0
26820,24,1,2.0
31215,38,1,1.0
15624,24,1,0.0
